lessonId,title,slug,subject,strand,subStrand,learningOutcome,status,journeySource,pubStepCount,draftStepCount,pubSeverity,draftSeverity,worstSeverity,pubFlags,draftFlags,sampleText
"6f189a13-23b4-49da-8acf-a103df240d45","Multiplication: Digital Games","g2-mathematics-multiplication-digital-games","Mathematics","Numbers","1.6 Multiplication","By the end of the lesson, the learner should be able to: multiply single digit numbers by 1, 2, 3, 4, 5 and 10","PUBLISHED","published","10","","suspicious","empty","suspicious","QC_NO_CORRECT_INDEX","","hello! multiplication is a shortcut for adding the same number many times. let's learn! today we learn multiplication! it's repeated addition. like 3 × 4 means 4 + 4 + 4 = 12. multiplication magic! yo"
"40f9c468-a75c-4c26-99ff-267c5123e3cc","Playing Modified Soccer Games","g2-movement-playing-modified-soccer-games","Movement","Movement: Basic Movement Skills","3.1 Manipulative Skills: Kicking — 12 official lesson(s)","By the end of the lesson, the learner should be able to name body parts used when kicking, perform kicking in different ","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about playing modified soccer games together! hello, friend! today we will learn about playing modified soccer games. are you ready? welcome! our mission is to explore pl"
"22374453-e203-461f-bfab-d87b2fae59f0","Multiplication: Patterns and Arrays","g2-mathematics-multiplication-patterns-and-arrays","Mathematics","Numbers","1.6 Multiplication","By the end of the lesson, the learner should be able to: multiply single digit numbers by 1, 2, 3, 4, 5 and 10","PUBLISHED","published","10","","suspicious","empty","suspicious","QC_NO_CORRECT_INDEX","","hello! multiplication is a shortcut for adding the same number many times. let's learn! today we learn multiplication! it's repeated addition. like 3 × 4 means 4 + 4 + 4 = 12. multiplication magic! yo"
"83858d8d-9345-43be-8e56-0d11a5cd0430","Child Rights in School","g2-environmental-child-rights-in-school","Environmental","Social environment","2.1 School environment and its neighbourhood","By the end of the lesson, the learner should be able to identify features around school, keep the school environment cle","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about child rights in school together! hello, friend! today we will learn about child rights in school. are you ready? welcome! our mission is to explore child rights in "
"aacd260b-3a71-4a37-8724-61a214487641","Multiplication: Assessment and Review","g2-mathematics-multiplication-assessment-and-review","Mathematics","Numbers","1.6 Multiplication","By the end of the lesson, the learner should be able to: multiply single digit numbers by 1, 2, 3, 4, 5 and 10","PUBLISHED","published","10","","suspicious","empty","suspicious","QC_NO_CORRECT_INDEX","","hello! multiplication is a shortcut for adding the same number many times. let's learn! today we learn multiplication! it's repeated addition. like 3 × 4 means 4 + 4 + 4 = 12. multiplication magic! yo"
"e6ff583a-213c-4150-8208-5634c3dd1b1e","Child Responsibilities in School","g2-environmental-child-responsibilities-in-school","Environmental","Social environment","2.1 School environment and its neighbourhood","By the end of the lesson, the learner should be able to identify features around school, keep the school environment cle","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about child responsibilities in school together! hello, friend! today we will learn about child responsibilities in school. are you ready? welcome! our mission is to expl"
"d78cab38-2265-45fd-8734-06ca49587959","Safety Rules for Kicking Activities","g2-movement-safety-rules-for-kicking-activities","Movement","Movement: Basic Movement Skills","3.1 Manipulative Skills: Kicking — 12 official lesson(s)","By the end of the lesson, the learner should be able to name body parts used when kicking, perform kicking in different ","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about safety rules for kicking activities together! hello, friend! today we will learn about safety rules for kicking activities. are you ready? welcome! our mission is t"
"45c945f9-311e-4d9d-9777-b0d5c285506d","Why School Rules Matter","g2-environmental-why-school-rules-matter","Environmental","Social environment","2.1 School environment and its neighbourhood","By the end of the lesson, the learner should be able to identify features around school, keep the school environment cle","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about why school rules matter together! hello, friend! today we will learn about why school rules matter. are you ready? welcome! our mission is to explore why school rul"
"01a82ec5-98f3-4358-bded-7c185fde22cd","Kicking Skills Practice and Reflection","g2-movement-kicking-skills-practice-and-reflection","Movement","Movement: Basic Movement Skills","3.1 Manipulative Skills: Kicking — 12 official lesson(s)","By the end of the lesson, the learner should be able to name body parts used when kicking, perform kicking in different ","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about kicking skills practice and reflection together! hello, friend! today we will learn about kicking skills practice and reflection. are you ready? welcome! our missio"
"64d550cf-cff5-4762-a45d-eb22851ecd4a","Introduction to Division as Equal Sharing","g2-mathematics-introduction-to-division-as-equal-sharing","Mathematics","Numbers","1.7 Division","By the end of the lesson, the learner should be able to: represent division as equal sharing","PUBLISHED","published","10","","suspicious","empty","suspicious","QC_NO_CORRECT_INDEX","","hello! division is sharing fairly. let's learn together! today we learn division! it means sharing equally. like 10 ÷ 2 = 5 means share 10 into 2 equal groups. sharing equally! your mission: become a "
"163dde9c-f08b-48fa-b66c-406e85bb2bea","Observing Cut-Out Stump Printed Fabric","g2-movement-observing-cut-out-stump-printed-fabric","Movement","Art and Craft: Fabric Decoration","7.1 Printing on Fabric with Cut-Out Stumps — 3 official lesson(s)","By the end of the lesson, the learner should be able to observe cut-out stump printed fabric, print fabric using cut-out","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about observing cut-out stump printed fabric together! hello, friend! today we will learn about observing cut-out stump printed fabric. are you ready? welcome! our missio"
"a199741c-0fd5-4291-95f6-944c52f00413","Good Class Leadership","g2-environmental-good-class-leadership","Environmental","Social environment","2.1 School environment and its neighbourhood","By the end of the lesson, the learner should be able to identify features around school, keep the school environment cle","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about good class leadership together! hello, friend! today we will learn about good class leadership. are you ready? welcome! our mission is to explore good class leaders"
"09d734a3-a5bc-4402-9d25-a842c5ccc1ea","Division as Equal Grouping","g2-mathematics-division-as-equal-grouping","Mathematics","Numbers","1.7 Division","By the end of the lesson, the learner should be able to: represent division as equal grouping","PUBLISHED","published","10","","suspicious","empty","suspicious","QC_NO_CORRECT_INDEX","","hello! division is sharing fairly. let's learn together! today we learn division! it means sharing equally. like 10 ÷ 2 = 5 means share 10 into 2 equal groups. sharing equally! your mission: become a "
"7f67693f-3348-4996-bf7f-916da71d4ee9","Making Safe Printing Stumps","g2-movement-making-safe-printing-stumps","Movement","Art and Craft: Fabric Decoration","7.1 Printing on Fabric with Cut-Out Stumps — 3 official lesson(s)","By the end of the lesson, the learner should be able to observe cut-out stump printed fabric, print fabric using cut-out","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about making safe printing stumps together! hello, friend! today we will learn about making safe printing stumps. are you ready? welcome! our mission is to explore making"
"40dc0390-2570-45b8-8a37-72c3d49e0e68","Writing Division Sentences Using the ÷ Sign","g2-mathematics-writing-division-sentences-using-the-sign","Mathematics","Numbers","1.7 Division","By the end of the lesson, the learner should be able to: use '÷' sign in writing division sentences","PUBLISHED","published","10","","suspicious","empty","suspicious","QC_NO_CORRECT_INDEX","","hello! division is sharing fairly. let's learn together! today we learn division! it means sharing equally. like 10 ÷ 2 = 5 means share 10 into 2 equal groups. sharing equally! your mission: become a "
"55e1cc5e-0087-4698-ad93-e0cc8ac160fd","Members of the School Community","g2-environmental-members-of-the-school-community","Environmental","Social environment","2.1 School environment and its neighbourhood","By the end of the lesson, the learner should be able to identify features around school, keep the school environment cle","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about members of the school community together! hello, friend! today we will learn about members of the school community. are you ready? welcome! our mission is to explor"
"e82fbc22-3f1b-458d-b4f4-0ab50064e6f6","Dividing Numbers up to 25 by 2 and 3","g2-mathematics-dividing-numbers-up-to-25-by-2-and-3","Mathematics","Numbers","1.7 Division","By the end of the lesson, the learner should be able to: divide numbers up to 25 by 2, 3, 4 and 5 without a remainder in","PUBLISHED","published","10","","suspicious","empty","suspicious","QC_NO_CORRECT_INDEX","","hello! division is sharing fairly. let's learn together! today we learn division! it means sharing equally. like 10 ÷ 2 = 5 means share 10 into 2 equal groups. sharing equally! your mission: become a "
